MSN,YYYYMM,Value,Column_Order,Description,Unit
BMCCBUS,201112,9.81,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201113,114.601,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201201,9.115,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201202,8.633,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201203,9.033,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201204,8.854,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201205,9.16,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201206,8.834,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201207,9.19,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201208,9.328,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201209,8.932,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201210,9.241,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201211,8.899,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201212,9.264,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201213,108.483,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201301,9.974,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201302,8.984,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201303,10.177,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201304,9.76,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201305,10.227,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201306,10.057,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201307,10.312,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201308,10.324,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201309,9.892,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201310,10.113,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201311,9.802,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201312,10.284,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201313,119.906,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201401,11.051,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201402,9.394,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201403,10.354,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201404,9.988,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201405,10.515,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201406,10.409,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201407,10.786,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201408,10.719,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201409,10.224,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201410,10.301,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201411,9.913,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201412,10.344,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201413,123.998,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201501,12.151,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201502,10.99,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201503,12.203,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201504,11.889,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201505,12.266,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201506,12.052,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201507,12.784,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201508,12.491,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201509,12.22,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201510,12.102,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201511,12,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201512,12.367,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201513,145.514,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201601,12.287,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201602,11.544,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201603,12.404,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201604,11.956,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201605,12.356,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201606,12.291,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201607,12.711,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201608,12.776,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201609,12.166,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201610,12.262,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201611,12.202,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201612,12.646,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201613,147.6,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201701,12.677,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201702,11.375,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201703,12.246,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201704,11.909,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201705,12.402,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201706,12.135,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201707,12.47,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201708,12.581,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201709,11.66,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201710,12.109,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201711,12.185,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201712,12.567,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201713,146.316,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201801,12.47,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201802,11.308,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201803,12.464,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201804,11.881,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201805,12.514,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201806,12.182,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201807,12.487,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201808,12.677,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201809,11.62,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201810,12.245,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201811,11.991,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201812,12.566,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201813,146.405,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201901,12.147,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201902,11.066,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201903,11.926,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201904,11.113,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201905,11.434,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201906,11.539,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201907,11.767,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201908,11.864,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201909,11.371,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201910,11.734,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201911,11.44,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201912,11.802,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,201913,139.204,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202001,12.136,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202002,11.252,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202003,11.542,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202004,10.378,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202005,11.416,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202006,11.467,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202007,11.753,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202008,11.719,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202009,11.197,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202010,11.359,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202011,11.19,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202012,11.506,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202013,136.917,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202101,11.436,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202102,10.343,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202103,11.659,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202104,11.18,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202105,11.527,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202106,11.565,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202107,12.167,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202108,12.068,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202109,11.608,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202110,11.664,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202111,11.451,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202112,11.894,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202113,138.563,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202201,14.938,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202202,13.751,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202203,14.949,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202204,14.526,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202205,15.241,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202206,15.288,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202207,15.471,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202208,15.628,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202209,14.67,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202210,15.154,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202211,15.001,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202212,14.928,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202213,179.542,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202301,14.791,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202302,13.257,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202303,14.624,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202304,14.029,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202305,14.838,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202306,14.845,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202307,15.118,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202308,15.349,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202309,14.441,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202310,14.903,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202311,14.658,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202312,15.329,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202313,176.181,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202401,14.864,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202402,13.733,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202403,14.329,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202404,13.749,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202405,14.843,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202406,14.247,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202407,15.049,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202408,14.867,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202409,13.855,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
BMCCBUS,202410,14.483,12,Biomass Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,194913,19.986,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195013,19.075,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195113,18.198,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195213,17.114,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195313,15.738,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195413,15.17,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195513,14.706,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195613,14.018,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195713,13.33,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195813,13.089,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,195913,12.298,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196013,11.868,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196113,11.146,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196213,10.63,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196313,10.165,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196413,9.46,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196513,8.858,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196613,8.617,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196713,8.325,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196813,8.136,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,196913,7.86,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197013,7.534,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197113,7.19,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197213,7.19,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197301,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197302,0.515,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197303,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197304,0.551,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197305,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197306,0.551,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197307,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197308,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197309,0.551,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197310,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197311,0.551,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197312,0.57,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197313,6.708,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197401,0.596,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197402,0.538,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197403,0.596,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
RECCBUS,197404,0.577,13,Total Renewable Energy Consumed by the Commercial Sector,Trillion Btu
